tconst	titleType	genres	runtimeMinutes	startYear	averageRating	numVotes	movie_facebook_likes	cast_total_facebook_likes	num_user_for_reviews	gross	num_critic_for_reviews	budget	actor_1_facebook_likes	actor_2_facebook_likes
tt1528854	movie	Comedy,Family	96	2015	6.2	117038	13000	10886	130	150315155	145	50000000	8000	2000
tt2180411	movie	Adventure,Comedy,Drama	125	2014	5.9	138722	90000	62837	779	127997349	321	50000000	40000	11000
tt0454848	movie	Crime,Drama,Mystery	129	2006	7.6	362444	0	19148	646	88504640	230	45000000	18000	412
tt0120784	movie	Action,Crime,Drama	100	1999	7.1	136835	0	3148	394	81517441	143	50000000	1000	495
tt0112715	movie	Action,Adventure,Mystery	109	1995	5.3	45055	0	1761	147	81022333	55	50000000	426	387
tt1389137	movie	Comedy,Drama,Family	124	2011	7.1	141394	22000	36873	199	75621915	257		19000	13000
tt0448011	movie	Action,Drama,Sci-Fi	121	2009	6.2	230140	0	13421	791	79948113	279	50000000	12000	748
tt0427229	movie	Comedy,Romance	97	2006	5.6	79061	2000	37967	242	88658172	143	50000000	14000	11000
tt0377109	movie	Horror,Mystery	110	2005	5.4	94901	0	10163	560	75888270	196		6000	989
tt0356634	movie	Adventure,Animation,Comedy	80	2004	5.1	84541	795	13430	232	75367693	116	35000000	13000	258
tt0388419	movie	Comedy,Family	99	2004	5.4	48905	0	6729	209	73701902	105	60000000	2000	843
tt1210166	movie	Biography,Drama,Sport	133	2011	7.6	405019	27000	53094	312	75605492	419	50000000	22000	18000
tt0114069	movie	Action,Drama,Thriller	127	1995	6.6	127229	0	30383	130	67823573	64	50000000	18000	11000
tt2024469	movie	Action,Mystery,Thriller	106	2014	6.9	260368	24000	16967	384	91439400	359	50000000	14000	664
tt1075417	movie	Action,Adventure,Family	98	2009	5.7	58846	0	14007	110	67128202	166	65000000	12000	536
tt0434409	movie	Action,Drama,Sci-Fi	132	2005	8.1	1088870	48000	22417	2042	70496802	525	54000000	20000	979
tt0300471	movie	Action,Adventure,Comedy	114	2003	6.2	104662	955	428	192	60470220	165	50000000	154	131
tt0381971	movie	Adventure,Animation,Comedy	87	2006	6.5	16488	624	11124	118	58336565	87	50000000	8000	2000
tt0400497	movie	Adventure,Comedy,Family	101	2005	4.9	47210	1000	2177	168	66002004	117	50000000	660	651
tt0260866	movie	Drama,Mystery,Thriller	113	2001	6.3	51664	970	3341	248	54997476	113	50000000	1000	912
tt1428538	movie	Action,Fantasy,Horror	88	2013	6.1	203215	45000	11946	304	55682070	349	50000000	10000	520
tt0250797	movie	Drama,Romance,Thriller	124	2002	6.7	86995	0	2583	533	52752475	152	50000000	838	593
tt1464540	movie	Action,Adventure,Sci-Fi	111	2011	6.1	235039	27000	15608	329	55092830	288	60000000	15000	348
tt0365737	movie	Drama,Thriller	128	2005	6.9	129223	0	14747	625	50815288	358	50000000	13000	903
tt4172430	movie	Action,Drama,History	144	2016	7.3	135175	44000	3580	219	52822418	204	50000000	769	726
tt2262227	movie	Adventure,Animation,Comedy	95	2014	7.3	69367	18000	19513	102	50150619	156	50000000	17000	995
tt0408345	movie	Action,Crime,Thriller	105	2006	5.8	57554	773	101383	306	48745150	171	50000000	87000	11000
tt0118548	movie	Action,Crime,Drama	121	1997	6.7	53849	1000	19139	142	50007168	76	50000000	16000	1000
tt0119173	movie	Action,Drama,War	125	1997	6.0	79212	2000	15569	142	48154732	97	50000000	10000	2000
tt0119174	movie	Drama,Mystery,Thriller	129	1997	7.7	378841	25000	1397	506	48265581	157	50000000	495	294
tt0384537	movie	Horror,Mystery	125	2006	6.5	224488	0	1933	1740	46982632	267	50000000	992	495
tt0191397	movie	Comedy,Sport	118	2000	6.6	62926	0	24024	261	44737059	118	50000000	18000	4000
tt1605630	movie	Comedy	113	2012	6.7	210951	39000	8398	181	56724080	291	50000000	3000	1000
tt0120768	movie	Action,Crime,Drama	140	1998	7.3	138908	3000	20152	279	44484065	68	50000000	18000	822
tt2106361	movie	Action,Adventure,Drama	89	2014	5.8	67592	15000	1367	210	47553512	228	50000000	490	298
tt0109254	movie	Action,Comedy,Crime	104	1994	5.6	80460	669	1093	114	42610000	36	55000000	437	289
tt0099700	movie	Comedy,Fantasy,Horror	106	1990	6.4	101037	0	19610	148	41482207	105	50000000	16000	823
tt1872194	movie	Crime,Drama	141	2014	7.4	187951	47000	30183	275	47105085	276	50000000	21000	3000
tt0119874	movie	Action,Thriller	124	1997	6.0	57477	0	1289	156	41256277	93	50000000	294	273
tt0318627	movie	Action,Horror,Sci-Fi	94	2004	6.2	195299	0	16791	672	50740078	191	45000000	14000	919
tt0317198	movie	Comedy,Drama,Romance	108	2004	6.0	112506	0	15634	259	40203020	143	40000000	14000	1000
tt0313443	movie	Crime,Drama,Mystery	105	2003	6.5	60006	1000	19739	157	40905277	124	50000000	18000	886
tt0110725	movie	Action,Adventure,Thriller	101	1994	4.6	23578	812	1860	140	38590500	47	50000000	854	643
tt0424774	movie	Action,Adventure,Comedy	93	2005	3.7	36551	0	14899	177	39177541	66	50000000	12000	722
tt0163978	movie	Adventure,Drama,Romance	119	2000	6.7	234160	0	29461	548	39778599	118	50000000	29000	414
tt0350028	movie	Comedy,Drama,Romance	119	2004	6.0	36677	718	2052	106	37486138	93	50000000	627	508
tt1186367	movie	Action,Thriller	99	2009	6.3	71305	0	701	194	38105077	235	40000000	330	119
tt0126916	movie	Drama,Romance,Sport	137	1999	6.6	34330	0	25469	226	35168395	113	50000000	24000	743
tt0117765	movie	Comedy,Crime,Drama	115	1996	4.5	45097	877	3016	118	32800000	51	40000000	2000	472
tt1392197	movie	Comedy,Family	99	2010	4.3	15334	0	20061	65	33643461	98	50000000	15000	2000
tt1212419	movie	Drama,Fantasy,Romance	129	2010	6.4	92456	16000	14344	323	32741596	315	50000000	13000	563
tt0264935	movie	Crime,Mystery,Thriller	115	2002	6.2	56493	0	34605	302	31874869	136	50000000	33000	455
tt0112401	movie	Action,Crime,Thriller	133	1995	6.3	81708	0	58528	84	30306268	61	50000000	45000	13000
tt0367959	movie	Adventure,Crime,Drama	121	2007	6.2	108704	3000	1344	392	27667947	209	50000000	879	184
tt0160916	movie	Comedy,Drama,Romance	95	1999	6.0	23802	0	14706	150	27067160	99	50000000	13000	559
tt1517260	movie	Action,Adventure,Drama	125	2013	5.9	113881	43000	1300	347	26616999	298	40000000	430	329
tt0264395	movie	Action,Crime,Drama	98	2003	6.5	62242	0	3357	286	26536120	131	50000000	933	631
tt0309377	movie	Action,Crime,Drama	110	2002	6.4	44456	705	18635	260	26199517	146	50000000	16000	1000
tt0963178	movie	Action,Crime,Drama	118	2009	6.5	94738	0	7654	190	25450527	245	50000000	6000	450
tt0116225	movie	Action,Adventure,Sci-Fi	101	1996	5.7	73523	0	15935	227	25407250	104	50000000	12000	898
tt0129167	movie	Action,Adventure,Animation	86	1999	8.0	185270	0	16358	514	23159305	162	70000000	14000	631
tt0362270	movie	Action,Adventure,Comedy	119	2004	7.3	192504	0	15757	632	24006726	259	50000000	13000	1000
tt1124037	movie	Action,Biography,Drama	139	2016	6.9	56868	10000	12786	47	20389967	79	50000000	11000	552
tt0289992	movie	Crime,Drama,Thriller	130	2003	7.5	118315	0	32637	420	19593740	141	50000000	18000	14000
tt0331933	movie	Comedy,Crime	100	2005	5.4	23785	779	6171	94	19118247	59	40000000	1000	923
tt2199571	movie	Action,Crime,Thriller	114	2015	6.6	107620	15000	16992	205	26442251	236	50000000	14000	988
tt0765443	movie	Crime,Drama,Thriller	100	2007	7.6	238243	0	17211	398	17114882	356	25000000	10000	6000
tt0378109	movie	Action,Adventure,Crime	110	2005	5.9	75804	0	25049	208	18472363	120	50000000	23000	1000
tt0151137	movie	Adventure,Biography,Drama	158	1999	6.4	66093	0	144	390	14131298	111	390000000	51	40
tt1240982	movie	Adventure,Comedy,Fantasy	102	2011	5.5	100343	18000	45202	274	21557240	208	49900000	20000	11000
tt1462041	movie	Drama,Mystery,Thriller	92	2011	6.0	66097	0	8018	137	21283440	174	55000000	6000	694
tt0119592	movie	Crime,Drama,Thriller	114	1997	6.3	19919	697	2606	73	10556196	59	50000000	972	713
tt0109190	movie	Adventure,Comedy,Crime	99	1994	6.2	49720	0	2949	78	16671505	22	50000000	1000	619
tt0114345	movie	Drama,Romance	135	1995	5.3	15192	943	15820	90	10400000	34	50000000	10000	3000
tt0977855	movie	Biography,Drama,Thriller	108	2010	6.8	48565	9000	10191	127	9528092	214	22000000	6000	3000
tt0421054	movie	Action,Biography,Crime	127	2005	5.9	66542	0	5702	374	10137232	186	50000000	984	940
tt0113451	movie	Crime,Drama,Thriller	95	1995	5.3	12555	422	5461	70	9795017	50	50000000	2000	979
tt1034032	movie	Action,Sci-Fi,Thriller	95	2009	5.8	133687	0	29926	245	20488579	180	50000000	18000	8000
tt1559547	movie	Drama,Fantasy,Romance	124	2013	6.2	86933	14000	3580	258	19445217	231	60000000	1000	852
tt0266452	movie	Comedy,Crime,Drama	109	2002	6.3	40098	0	52885	341	8355815	105	55000000	49000	811
tt1608290	movie	Action,Adventure,Comedy	101	2016	4.7	68204	28000	24107	150	28837115	226	50000000	14000	8000
tt0315824	movie	Comedy,Crime	88	2004	4.9	18180	288	11972	93	6471394	75	50000000	11000	387
tt0181151	movie	Comedy,Sci-Fi	105	2000	5.6	9425	255	3954	91	6291602	82	50000000	2000	602
tt1502404	movie	Action,Fantasy,Thriller	104	2011	5.4	97704	15000	16481	211	10706786	296	50000000	12000	2000
tt0891592	movie	Action,Crime,Fantasy	96	2009	3.7	23794	0	1385	179	8742261	103	18000000	841	342
tt0267804	movie	Action,Sci-Fi,Thriller	87	2001	5.9	91106	0	32831	294	43905746	98	49000000	26000	5000
tt0098987	movie	Action,Adventure,Comedy	104	1990	6.4	17956	2000	2795	113	21413502	48	40000000	879	560
tt1131729	movie	Comedy,Drama,Music	135	2009	7.4	110319	21000	24316	209	7994115	195		22000	882
tt0181865	movie	Crime,Drama,Thriller	147	2000	7.6	204459	0	1418	867	124107476	223	48000000	599	399
tt0097576	movie	Action,Adventure	127	1989	8.2	731393	0	12884	477	197171806	149	48000000	11000	844
tt1781769	movie	Drama,Romance	129	2012	6.6	98027	36000	2035	226	12802907	324		2000	35
tt1823672	movie	Action,Crime,Drama	120	2015	6.8	244701	67000	23051	627	31569268	371	49000000	20000	2000
tt0145681	movie	Crime,Drama,Mystery	118	1999	6.7	165299	0	29748	397	66488090	75	48000000	18000	11000
tt0258000	movie	Crime,Drama,Thriller	112	2002	6.8	273748	0	18141	850	95308367	233	48000000	17000	324
tt0120188	movie	Action,Adventure,Comedy	114	1999	7.1	168392	3000	3743	560	60652036	150	48000000	2000	490
tt1014763	movie	Crime,Drama,History	137	2015	6.5	69950	18000	27666	185	1206135	172	50000000	27000	254
tt0250687	movie	Action,Adventure,Comedy	112	2001	6.4	113926	0	1823	497	56607223	103	48000000	779	629
tt0272152	movie	Drama,Mystery,Sci-Fi	120	2001	7.4	181138	0	33615	537	50173190	140	48000000	18000	12000
tt0035423	movie	Comedy,Fantasy,Romance	118	2001	6.4	82989	0	22209	316	47095453	125	48000000	20000	1000
tt0230030	movie	Comedy,Fantasy	93	2000	6.0	102057	0	5390	254	37879996	125	48000000	3000	575
tt0087089	movie	Crime,Drama,Music	129	1984	6.6	17738	828	18793	84	25900000	36	58000000	12000	5000
tt0381849	movie	Action,Crime,Drama	122	2007	7.7	303356	0	33548	560	53574088	295	55000000	23000	8000
tt2446042	movie	Action,Crime,Thriller	108	2014	6.0	188579	38000	16967	323	89253340	222	48000000	14000	794
tt0120780	movie	Comedy,Crime,Drama	123	1998	7.0	90861	0	3768	307	37339525	158	48000000	3000	745
tt0115798	movie	Comedy,Drama,Thriller	96	1996	6.1	161825	0	3718	345	60154431	72	47000000	2000	1000
tt0150433	movie	Drama,Romance,War	110	1998	7.7	7770	522	371	55	528972	34		113	102
tt0099422	movie	Action,Comedy,Crime	105	1990	6.1	60673	2000	2096	164	103738726	72	100000000	678	631
tt0155267	movie	Crime,Romance,Thriller	113	1999	6.9	91692	0	4660	419	69304264	152	48000000	1000	977
tt0200027	movie	Biography,Comedy,Drama	132	2001	6.5	28535	0	4796	210	29781453	89	48000000	919	811
tt0083944	movie	Action,Adventure,Thriller	93	1982	7.7	243576	0	15192	376		145	14000000	13000	954
tt0069293	movie	Drama,Mystery,Sci-Fi	167	1972	8.0	88716	0	95	236		144	1000000	29	29
tt0308353	movie	Adventure,Animation,Comedy	75	2006	4.5	10618	261	6863	71	15519841	93	47000000	4000	769
tt0117002	movie	Drama,Horror,Romance	108	1996	5.8	14828	616	8349	97	5600000	46	47000000	8000	115
tt0119738	movie	Comedy,Drama,Romance	105	1997	6.3	138824	0	12344	169	126805112	84	46000000	8000	1000
tt0265029	movie	Comedy,Romance	102	2001	5.7	57459	881	9176	343	93607673	142	48000000	8000	973
tt0278504	movie	Drama,Mystery,Thriller	118	2002	7.2	288783	0	15658	651	67263182	185	46000000	14000	509
tt0117731	movie	Action,Adventure,Drama	111	1996	7.6	123179	3000	6315	286	92001027	143	45000000	1000	1000
tt1075747	movie	Action,Drama,Fantasy	81	2010	4.7	58257	0	14619	176	10539414	178	47000000	13000	541
tt0115956	movie	Action,Drama,Mystery	116	1996	6.6	53698	975	33233	107	58918501	65	46000000	18000	13000
tt0119528	movie	Comedy,Fantasy	86	1997	6.9	299143	0	2070	243	181395380	73	45000000	509	418
tt1355631	movie	Biography,Crime,Drama	127	2016	7.0	72724	0	2104	29	14946229	72	25000000	788	423
tt0109813	movie	Comedy,Family,Fantasy	91	1994	4.9	80019	0	3244	85	130512915	35	45000000	924	664
tt1397280	movie	Action,Crime,Thriller	92	2012	6.3	301616	63000	16410	461	139852971	358	45000000	14000	935
tt0306047	movie	Comedy	84	2003	5.5	144734	0	3629	347	110000082	151	48000000	807	780
tt0212346	movie	Action,Comedy,Crime	109	2000	6.3	202513	0	1574	370	106807667	140	45000000	545	337
tt0373051	movie	Action,Adventure,Family	93	2008	5.8	120175	0	17925	212	101702060	201	45000000	14000	3000
tt0368933	movie	Comedy,Family,Romance	113	2004	5.9	78919	1000	15362	152	95149435	77	40000000	11000	1000
tt0107798	movie	Crime,Drama,Mystery	141	1993	6.6	84485	0	30063	89	100768056	43	45000000	18000	8000
tt0109446	movie	Crime,Drama,Mystery	119	1994	6.8	64870	1000	4043	94	92115211	39	45000000	821	577
tt0825232	movie	Adventure,Comedy,Drama	97	2007	7.4	241202	22000	14868	310	93452056	207	45000000	11000	2000
tt0105112	movie	Action,Thriller	117	1992	6.9	109798	0	12757	137	83287363	47	45000000	11000	530
tt0369735	movie	Comedy,Romance	101	2005	5.6	59938	0	6292	228	82931301	132	60000000	3000	949
tt1392214	movie	Crime,Drama,Mystery	153	2013	8.1	665275	86000	37321	620	60962878	454	46000000	20000	15000
tt0139654	movie	Adventure,Crime,Drama	122	2001	7.7	419188	0	22370	633	76261036	109	45000000	18000	881
tt0177789	movie	Adventure,Comedy,Sci-Fi	102	1999	7.3	160263	19000	26998	609	71423726	213	45000000	25000	724
tt0257106	movie	Comedy	83	2001	5.3	158238	0	1645	548	71277420	127	45000000	1000	422
tt1204342	movie	Adventure,Comedy,Family	120	2011	7.1	91145	26000	1336	252	88625922	398	45000000	970	91
tt0120611	movie	Action,Horror,Sci-Fi	120	1998	7.1	263492	0	3174	582	70001065	184	45000000	886	650
tt0393162	movie	Biography,Drama,Sport	136	2005	7.3	140957	0	20299	209	67253092	127	30000000	17000	807
tt0264472	movie	Drama,Thriller	98	2002	6.5	71013	0	758	350	66790248	167	45000000	521	108
tt0118615	movie	Action,Adventure,Horror	89	1997	4.8	102485	0	3717	271	65557989	119	45000000	2000	902
tt0200550	movie	Comedy,Drama,Music	100	2000	5.7	112418	0	3106	379	60786269	155	45000000	811	625
tt0314331	movie	Comedy,Drama,Romance	135	2003	7.6	471914	52000	28886	1004	59365105	218	45000000	14000	14000
tt0120623	movie	Adventure,Animation,Comedy	95	1998	7.2	283436	0	24205	317	162792677	117	120000000	18000	1000
tt0120681	movie	Horror,Mystery,Thriller	122	2001	6.8	152502	0	41636	541	31598308	208	35000000	40000	1000
tt0111255	movie	Action,Drama,Thriller	110	1994	5.6	65196	0	13331	116	57362581	38	45000000	13000	279
tt0117918	movie	Comedy,Drama,Romance	135	1996	6.4	49247	1000	3648	73	53854588	48	45000000	982	843
tt0384642	movie	Comedy,Family,Romance	95	2005	5.6	37799	743	27351	118	52580895	94	45000000	14000	8000
tt0371724	movie	Adventure,Comedy,Sci-Fi	109	2005	6.7	194414	10000	14073	1053	51019112	276	50000000	11000	2000
tt0396592	movie	Comedy,Family,Fantasy	93	2004	4.4	12038	531	4604	91	48114556	59	26000000	1000	641
tt0432021	movie	Action,Adventure,Horror	94	2007	6.2	191856	0	16225	348	50648679	216	45000000	14000	706
tt1086772	movie	Comedy,Romance	117	2014	6.5	128560	12000	49743	184	46280507	173	40000000	35000	11000
tt0408985	movie	Comedy,Romance	112	2006	6.5	31333	0	3757	116	38360195	99	45000000	1000	976
tt0110997	movie	Adventure,Crime,Thriller	111	1994	6.4	45385	0	12161	69	46815748	42	45000000	11000	894
tt0113419	movie	Drama,Family,Fantasy	96	1995	6.0	28322	0	2965	47	35617599	25	45000000	1000	845
tt1615065	movie	Action,Crime,Drama	131	2012	6.5	128714	28000	1948	269	47307550	339	45000000	749	463
tt0337921	movie	Action,Crime,Thriller	94	2004	6.5	99164	2000	1102	355	32003620	127	25000000	550	216
tt0274166	movie	Action,Adventure,Comedy	89	2003	6.2	156596	2000	1461	285	27972410	122	35000000	427	304
tt0429589	movie	Adventure,Animation,Comedy	88	2006	5.8	38882	593	33822	70	28133159	105	50000000	12000	11000
tt0087182	movie	Action,Adventure,Sci-Fi	137	1984	6.4	157704	11000	2449	569	27400000	144	40000000	913	362
tt0445922	movie	Drama,Fantasy,History	133	2007	7.3	109277	14000	5405	524	24343673	156	45000000	5000	117
tt0959337	movie	Drama,Romance	119	2008	7.3	208856	0	53895	414	22877808	323	35000000	29000	14000
tt0450232	movie	Action,Drama,Thriller	102	2006	6.6	129739	0	15053	305	36883539	199	52000000	13000	929
tt0364970	movie	Action,Adventure,Sci-Fi	90	2008	5.6	95157	0	15990	214	22531698	164	70000000	14000	844
tt0116421	movie	Action,Comedy,Crime	91	1996	5.4	19874	451	3855	80	20400913	39	45000000	2000	461
tt0117108	movie	Comedy,Romance,Sci-Fi	117	1996	6.1	32244	0	2348	81	20101861	43	45000000	905	484
tt0775552	movie	Adventure,Comedy,Family	86	2009	5.4	21861	916	3423	55	25200412	82	45000000	1000	701
tt0237572	movie	Crime,Drama,Mystery	124	2001	6.8	57068	0	793	531	19719930	150	45000000	723	44
tt0395251	movie	Comedy,Crime,Musical	134	2005	6.4	42446	0	24351	409	19377727	168	45000000	11000	8000
tt0117331	movie	Action,Adventure,Comedy	100	1996	5.0	33719	0	3855	148	17300889	60	45000000	1000	642
tt0149624	movie	Drama,Romance,Western	116	2000	5.8	14811	652	15006	183	15527125	85	57000000	13000	861
tt0113987	movie	Biography,Drama,History	192	1995	7.1	30489	915	21130	161	13560960	83	50000000	12000	5000
tt1139328	movie	Crime,Drama,Mystery	128	2010	7.2	161627	15000	2507	349	15523168	343	45000000	854	766
tt0118956	movie	Action,Adventure,Horror	106	1998	6.1	36351	0	6558	273	11146409	106	45000000	3000	1000
tt1046997	movie	Action,Drama,War	160	2008	6.1	18508	0	26982	182	7916887	158	45000000	23000	1000
tt0473444	movie	Action,Drama,History	114	2006	7.0	43767	0	949	229	6565495	189	45000000	879	52
tt0814022	movie	Action,Crime,Thriller	99	2008	5.3	56374	0	12166	154	15279680	125	40000000	12000	68
tt0246464	movie	Comedy,Crime,Thriller	85	2002	6.5	20552	892	13917	186	7262288	87	40000000	11000	1000
tt0484740	movie	Drama,Romance	139	2007	6.4	23155	0	538	115	4584886	115	45000000	267	202
tt0120107	movie	Action,Thriller	103	1997	5.0	4814	68	2457	41	2154540	24	45000000	849	623
tt1634122	movie	Action,Adventure,Comedy	101	2011	6.3	127759	17000	661	142	8129455	152	45000000	219	141
tt0249516	movie	Action,Adventure,Animation	91	2012	1.6	10671	0	3090	66		12	65000000	719	611
tt1024648	movie	Biography,Drama,Thriller	120	2012	7.7	600366	89000	3133	695	136019448	656	44500000	1000	660
tt0106977	movie	Action,Crime,Drama	130	1993	7.8	285562	0	13357	270	183875760	119	44000000	11000	1000
tt1038919	movie	Action,Comedy,Romance	110	2010	5.6	125951	0	21554	135	67061228	161	40000000	18000	1000
tt0117665	movie	Crime,Drama,Thriller	147	1996	7.6	213784	0	37076	259	53300852	73	44000000	22000	11000
tt0089880	movie	Action,Adventure,Thriller	96	1985	6.5	164435	0	15662	217	150415432	96	44000000	13000	738
tt0116731	movie	Crime,Drama,Thriller	118	1996	5.7	18499	353	26907	62	44834712	28	44000000	23000	2000
tt0032910	movie	Adventure,Animation,Comedy	88	1940	7.4	140383	0	1178	147	84300000	105	2600000	1000	48
tt0080855	movie	Adventure,Drama,Western	219	1980	6.8	14850	1000	14255	189	1500000	102	44000000	12000	849
tt0401855	movie	Action,Fantasy,Thriller	106	2006	6.7	197084	0	2998	502	62318875	206	50000000	956	845
tt1976009	movie	Drama,Horror,Sci-Fi	110	2015	6.0	55931	11000	12876	91	5773519	159	40000000	11000	1000
tt0181536	movie	Drama	136	2000	7.3	85558	0	1801	297	51768623	137	43000000	670	370
tt0191754	movie	Comedy,Drama	103	2000	6.1	48456	0	23864	194	37035515	116	43000000	12000	10000
tt0342258	movie	Action,Crime,Drama	103	2005	7.0	101885	0	22383	303	24520892	177	45000000	11000	5000
tt0253867	movie	Comedy,Romance	84	2002	5.2	58143	0	132	403	24430272	99	43000000	44	28
tt0106918	movie	Drama,Mystery,Thriller	154	1993	6.8	130457	0	14244	142	158348400	56	42000000	10000	1000
tt1438254	movie	Drama,Fantasy,Romance	100	2010	6.4	61344	0	1066	75	31136950	117	44000000	405	268
tt0472399	movie	Action,Crime,Thriller	93	2011	6.6	158250	16000	27834	181	29113588	252	40000000	26000	956
tt1232829	movie	Action,Comedy,Crime	109	2012	7.2	541013	39000	19968	345	138447667	375	42000000	17000	971
